Mot;Occurrence;Mot_nettoye;Cluster
accommodant;1;accommoder;0
gays;4;gay;0
abominations;1;abomination;0
placent;1;placer;0
prêche;2;prêch;0
réinsertion;1;réinsertion;0
désintox;2;désintox;0
prisons;1;prison;0
expier;1;expier;0
secrétées;1;secréter;0
conifères;1;conifère;0
heurtée;9;heurter;0
quille;4;quill;0
montrera;5;montrer;0
inclusion;1;inclusion;0
accueillait;2;accueillir;0
défis;1;défi;0
ébranler;1;ébranler;0
neptune;1;neptune;0
mahogany;1;mahogany;0
primer;1;primer;0
brumeuse;1;brumeux;0
coque;2;coqu;0
désorientée;2;désorienter;0
agripper;1;agripper;0
bordage;1;bordage;0
shore;1;shor;0
runabout;1;runabout;0
pêcheurs;1;pêcheur;0
affole;1;affoler;0
encastrée;3;encastrer;0
matez;1;mater;0
câblage;1;câblage;0
banquettes;1;banquette;0
coussin;1;coussin;0
supportiez;1;supporter;0
accrochée;3;accrochée;0
réglables;1;réglable;0
1m90;1;;0
1m95;1;;0
restauriez;1;restaurer;0
deviennes;2;devienne;0
lasses;1;las;0
croirai;1;croirai;0
gratton;1;gratton;0
introduction;3;introduction;0
homos;2;homo;0
hétéros;5;hétéro;0
maigres;3;maigre;0
pécheurs;1;pécheur;0
pareils;1;pareil;0
repenti;1;repenti;0
barbelés;2;barbelé;0
toyota;1;toyota;0
fj;1;fj;0
doré;1;doré;0
psys;2;psy;0
réticent;1;réticer;0
virginité;6;virginité;0
protégeais;2;protégeai;0
crochu;4;crochu;0
désincarcérateur;2;désincarcérateur;0
zygomatique;5;zygomatique;0
frontaux;1;frontal;0
endoscope;2;endoscope;0
établie;1;établir;0
broyée;2;broyée;0
ciné;3;ciner;0
porterez;2;porterez;0
vendais;1;vendai;0
geoffrey;31;geoffrey;0
consumérisme;1;consumérisme;0
kiko;3;kiko;0
intégrante;2;intégrant;0
épaves;2;épave;0
lyon;1;lyon;0
thorne;26;thorn;0
dépressive;1;dépressif;0
détestable;1;détestable;0
deluca;4;deluca;0
concurrent;1;concurrent;0
frustré;2;frustrer;0
altérant;2;altérer;0
clonazépam;1;clonazépam;0
lamotrigine;1;lamotrigine;0
quétiapine;1;quétiapine;0
venlafaxine;1;venlafaxin;0
hydrocodone;2;hydrocodone;0
oxycodone;2;oxycodon;0
codéine;1;codéine;0
anxiolytiques;1;anxiolytique;0
stabilisants;1;stabilisant;0
antipsychotiques;2;antipsychotique;0
antidépresseurs;2;antidépresseur;0
mars;5;mars;0
sortiez;2;sortir;0
oisillon;1;oisillon;0
gluant;2;gluant;0
injonction;12;injonction;0
commencera;1;commencer;0
tronche;1;tronche;0
artistiquement;1;artistiquement;0
débiles;4;débile;0
exhibitionniste;1;exhibitionniste;0
esthétisme;1;esthétisme;0
enfermait;2;enfermer;0
pâles;1;pâle;0
imitations;1;imitation;0
plaisant;3;plaire;0
kabuki;2;kabuki;0
bridenbecker;2;bridenbecker;0
hab;1;hab;0
léguer;1;léguer;0
seaux;1;seal;0
regretterez;2;regretter;0
banalités;1;banalité;0
assistais;1;assister;0
quotidienne;1;quotidien;0
dérobe;2;dérob;0
désignée;1;désigner;0
bénéficiaire;1;bénéficiaire;0
évalué;5;évaluer;0
lèguent;1;léguer;0
délicatesse;3;délicatesse;0
tare;1;tare;0
enregistrais;1;enregistrai;0
sexualité;4;sexualité;0
spéculais;1;spéculai;0
dysfonctionnelle;4;dysfonctionnell;0
10e;1;;0
trochanter;1;trochanter;0
concluants;2;concluant;0
sculptait;1;sculpter;0
expressément;1;expressémer;0
mangeurs;2;mangeur;0
interdits;2;interdire;0
pissiez;1;pisser;0
compromettez;1;compromettez;0
promènera;1;promener;0
librement;3;libremer;0
recrue;1;recroître;0
cruche;1;cruche;0
transmettez;1;transmettre;0
pli;1;pli;0
recoin;1;recoin;0
conscientes;1;consciente;0
décompte;1;décompte;0
recalibrer;1;recalibrer;0
broyeuse;2;broyeuse;0
teneur;2;teneur;0
hydraulique;1;hydraulique;0
incluait;1;inclure;0
89e;2;;0
résolvez;2;résoudre;0
resterai;2;rester;0
assisterai;1;assisterai;0
faussaire;2;faussair;0
danton;1;danton;0
contrefait;3;contrefaire;0
bacon;7;bacon;0
lucien;1;lucien;0
emmenaient;1;emmener;0
ragots;5;ragot;0
phillies;1;phillie;0
bancaires;1;bancaire;0
pinceau;6;pinceau;0
contrefaisiez;2;contrefaire;0
reconnaisse;3;reconnaître;0
subventionner;1;subventionner;0
crédibles;2;crédible;0
trouverais;3;trouver;0
réconfortant;2;réconforter;0
mélangez;2;mélanger;0
détruisez;5;détruire;0
briquet;6;briquet;0
embarcadère;2;embarcadère;0
postmoderne;1;postmoderne;0
vendaient;1;vendre;0
gagnais;2;gagnai;0
guidée;1;guider;0
pulsion;1;pulsion;0
confondue;1;confondre;0
notion;6;notion;0
cessons;1;cesson;0
achevée;1;achevé;0
amante;3;amant;0
internat;5;internat;0
johns;1;john;0
hopkins;1;hopkin;0
exocrine;1;exocrine;0
sondage;1;sondage;0
officieux;1;officieux;0
diapason;2;diapason;0
furies;1;furie;0
incontrôlables;2;incontrôlable;0
conseilliez;1;conseiller;0
déléguer;1;déléguer;0
furie;1;furie;0
incontrôlable;2;incontrôlable;0
flatter;1;flatter;0
complimentez;1;complimenter;0
transpiré;2;transpirer;0
imatinib;1;imatinib;0
mesylate;1;mesylate;0
hydroxyurée;1;hydroxyurer;0
busulfan;2;busulfan;0
influencés;1;influencer;0
considérations;2;considération;0
geoffray;1;geoffray;0
consoler;3;consoler;0
convaincra;1;convaincre;0
ruse;2;ruse;0
jedi;1;jedi;0
essayée;1;essayée;0
caprices;1;caprice;0
cadets;1;cadet;0
berce;1;berce;0
m203;1;;0
lacrymogène;3;lacrymogène;0
démontrer;2;démontrer;0
extincteur;1;extincteur;0
chronique;2;chronique;0
bouchons;1;bouchon;0
propulser;1;propulser;0
passerai;2;passer;0
requins;12;requin;0
répondiez;2;répondre;0
démembrés;1;démembrer;0
fâchés;1;fâché;0
concepteur;1;concepteur;0
ts;1;ts;0
aspirateurs;1;aspirateur;0
fixée;1;fixée;0
chauffant;3;chauffer;0
inventeur;2;inventeur;0
migs;1;mig;0
mig;2;mig;0
soviétique;2;soviétique;0
corée;1;coré;0
brevets;1;brevet;0
diptères;2;diptère;0
associées;3;associer;0
modelées;1;modelée;0
jarhead;2;jarhead;0
jarheads;1;jarheads;0
corvette;2;corvette;0
symétrique;4;symétrique;0
pentagone;1;pentagone;0
stratégiques;1;stratégique;0
stegman;32;stegman;0
lesbianisme;1;lesbianisme;0
barbu;1;barbu;0
carnets;2;carnet;0
beuveries;2;beuverie;0
quittés;1;quitté;0
renouer;1;renouer;0
cm2;1;;0
prédictions;1;prédiction;0
plaçait;1;placer;0
flasque;1;flasque;0
inventions;4;invention;0
industrielles;2;industriel;0
gadgets;1;gadget;0
pressurisé;1;pressuriser;0
moustachue;1;moustachu;0
moustache;2;moustache;0
gênerait;1;gêner;0
regrettez;3;regretter;0
romancière;1;romancier;0
apportiez;1;apporter;0
cucul;1;cucul;0
ennuierait;1;ennuyer;0
incompétent;1;incompétent;0
jointe;1;joindre;0
anthony;5;anthony;0
pongetti;24;pongetti;0
condamnations;2;condamnation;0
wolchuck;3;wolchuck;0
assois;2;assoi;0
commissaire;3;commissaire;0
gouverneur;1;gouverneur;0
pontes;1;ponte;0
négligiez;1;négliger;0
intentions;4;intention;0
couchée;1;coucher;0
allégé;2;alléger;0
bowie;2;bowie;0
établissait;1;établir;0
devis;1;devis;0
encaissait;1;encaisser;0
usurpation;1;usurpation;0
rouages;1;rouage;0
tiennent;7;tenir;0
trieuse;1;trieur;0
perdais;5;perdai;0
malléable;1;malléable;0
rabaisser;1;rabaisser;0
aspirateur;3;aspirateur;0
alimenté;1;alimenter;0
grosso;1;grosso;0
modo;1;modo;0
prononcé;2;prononcer;0
répression;1;répression;0
menées;1;mener;0
souligner;1;souligner;0
avise;1;avis;0
flyers;1;flyer;0
successifs;1;successif;0
rapproché;1;rapproché;0
soutirer;1;soutirer;0
montaient;1;monter;0
arnaques;1;arnaque;0
rachetait;1;racheter;0
excusait;1;excuser;0
réjouir;2;réjouir;0
rancunier;1;rancunier;0
traceur;1;traceur;0
tendent;1;tendre;0
illégale;1;illégal;0
irrationnelles;2;irrationnelle;0
réunissent;1;réunir;0
troublé;3;troubler;0
frangins;1;frangin;0
vexer;6;vexer;0
conviction;3;conviction;0
juridictionnelle;1;juridictionnel;0
menotté;2;menotter;0
accélérez;1;accélérer;0
vivra;1;vivra;0
partiriez;1;partir;0
négociateur;1;négociateur;0
otage;2;otage;0
désorienter;1;désorienter;0
braque;3;braque;0
projecteurs;1;projecteur;0
plumage;1;plumage;0
babioles;2;babiole;0
secourez;1;secourir;0
recommençait;1;recommencer;0
disculper;1;disculper;0
amènes;1;amène;0
barque;1;barqu;0
mystères;5;mystère;0
aficionado;1;aficionado;0
nadine;5;nadine;0
planifie;1;planifier;0
altitude;1;altitude;0
shanghai;5;shanghai;0
eli;9;eli;0
pyjama;4;pyjama;0
commodités;1;commodité;0
gouvernementale;1;gouvernemental;0
masseur;1;masseur;0
touchés;1;touché;0
wuhan;2;wuhan;0
intitulé;1;intituler;0
patriotique;1;patriotique;0
préhistoriques;1;préhistorique;0
bétaillère;1;bétaillèr;0
demandions;2;demander;0
creeper;1;creeper;0
retraites;1;retraite;0
ténor;1;ténor;0
blasée;2;blaser;0
oven;1;oven;0
mcnutt;1;mcnutt;0
indifférent;1;indifférent;0
katherine;1;katherine;0
groenland;1;groenland;0
ravitailler;1;ravitailler;0
atterrisse;2;atterriss;0
sourde;1;sourde;0
identifiable;1;identifiable;0
convection;1;convection;0
raccourcis;2;raccourcir;0
épiler;1;épiler;0
audiovisuelle;1;audiovisuelle;0
espionne;1;espionner;0
trafiquante;1;trafiquant;0
macro;1;macro;0
lémurien;1;lémurien;0
abs;1;ab;0
glu;3;glu;0
cyanoacrylate;1;cyanoacrylate;0
éthyle;4;éthyl;0
1m52;1;;0
jones;16;jone;0
somnifère;1;somnifère;0
dépensez;2;dépenser;0
bilbrey;2;bilbrey;0
sellette;2;sellette;0
onu;1;onu;0
éveillée;1;éveillé;0
interpolation;1;interpolation;0
blending;1;blending;0
restaurais;1;restaurai;0
retiriez;1;retirer;0
secouiez;1;secouiez;0
fragilisé;1;fragiliser;0
réquisitionner;1;réquisitionner;0
briquets;1;briquet;0
hydratée;1;hydrater;0
remplissez;2;remplir;0
regardions;1;regardion;0
occlusive;1;occlusif;0
rosâtre;3;rosâtre;0
crade;2;crade;0
âtre;2;âtr;0
circulait;1;circuler;0
cuisait;1;cuire;0
pesait;6;peser;0
qualifier;1;qualifier;0
descriptifs;1;descriptif;0
instructive;1;instructif;0
loquet;2;loquet;0
compareront;1;comparer;0
chaleureuse;2;chaleureux;0
intervenez;1;intervenez;0
agrément;1;agrément;0
employeurs;2;employeur;0
repensais;1;repenser;0
artie;5;artie;0
amer;3;amer;0
chevauché;1;chevaucher;0
étirent;1;étirer;0
maintenu;3;maintenir;0
pliée;1;plier;0
volte;1;volte;0
plier;3;plier;0
intermédiaires;1;intermédiaire;0
paraténonite;1;paraténonite;0
ressaut;2;ressaut;0
interphalangienne;1;interphalangienn;0
interph;1;interph;0
exemplaire;1;exemplaire;0
levées;2;lever;0
délicieuse;2;délicieuse;0
devito;4;devito;0
tendon;1;tendon;0
dormant;1;dormant;0
déjeuné;6;déjeuné;0
infernal;1;infernal;0
whisky;5;whisky;0
traînant;2;traîner;0
muraille;1;muraill;0
suppliée;2;supplier;0
reflète;2;reflète;0
disparaîtra;1;disparaîtra;0
clossen;3;clossen;0
ultraviolet;2;ultraviolet;0
mordues;1;mordu;0
teintées;1;teinter;0
artificielle;1;artificielle;0
unie;1;unie;0
circonstanciel;2;circonstanciel;0
engageons;1;engageon;0
soûler;1;soûler;0
éloignant;1;éloignant;0
corroboration;1;corroboration;0
applaudissent;3;applaudir;0
emménages;1;emménage;0
conifère;1;conifère;0
carni;1;carni;0
carnivore;2;carnivore;0
épines;4;épine;0
pignes;2;pigne;0
souviennent;1;souvenir;0
renvoyiez;1;renvoyer;0
réfractée;1;réfracter;0
molécules;1;molécule;0
mondialement;1;mondialement;0
réfraction;2;réfraction;0
snell;1;snell;0
incidence;1;incidence;0
propagation;1;propagation;0
arcs;5;arc;0
provienne;1;provienn;0
goutte;5;goutte;0
migration;1;migration;0
masqué;3;masquer;0
référant;1;référer;0
bavarder;1;bavarder;0
coulée;1;couler;0
résout;5;résoudre;0
fécondé;1;féconder;0
ovule;1;ovul;0
soudé;1;soudé;0
recon;1;recon;0
rempiler;1;rempiler;0
vérifiant;1;vérifier;0
volatilisé;1;volatiliser;0
enflammer;1;enflammer;0
oncle;5;oncle;0
crémation;4;crémation;0
incinérés;2;incinérer;0
désapprouvais;1;désapprouvai;0
souille;1;souill;0
toubib;1;toubib;0
élabore;1;élaborer;0
tempy;1;tempy;0
affrontiez;1;affronter;0
abandon;7;abandon;0
antonia;1;antonia;0
ezralow;3;ezralow;0
dermatologue;5;dermatologue;0
antidouleur;2;antidouleur;0
détoure;1;détoure;0
redimensionne;1;redimensionne;0
contraste;2;contrast;0
réverbère;1;réverbérer;0
lampadaires;1;lampadaire;0
bishop;1;bishop;0
crook;1;crook;0
postaux;2;postal;0
éludait;1;éluder;0
devises;1;devise;0
ténébreux;1;ténébreux;0
rf;1;rf;0
sophistiquée;1;sophistiquer;0
cryptées;1;crypter;0
tentais;1;tenter;0
graine;2;graine;0
nsa;1;nsa;0
woodbury;2;woodbury;0
pdg;1;pdg;0
engagent;1;engager;0
pédagogique;1;pédagogique;0
donnegan;1;donnegan;0
inscrivent;2;inscrire;0
universités;1;université;0
expulsion;2;expulsion;0
débrouillera;1;débrouiller;0
enrichie;1;enrichir;0
enrichir;4;enrichir;0
ethel;1;ethel;0
elisbeth;2;elisbeth;0
wei;1;wei;0
shen;1;shen;0
wen;2;wen;0
zhe;1;zhe;0
ge;1;ge;0
ti;1;ti;0
zhi;1;zhi;0
dao;1;dao;0
mandarin;1;mandarin;0
bun;1;bun;0
tyen;1;tyen;0
shung;1;shung;0
duh;1;duh;0
ee;1;ee;0
dway;1;dway;0
ro;1;ro;0
xie;2;xie;0
tutorat;1;tutorat;0
lexie;3;lexie;0
royce;3;royce;0
lotis;1;loti;0
réussit;1;réussir;0
assumant;1;assumer;0
adéquate;2;adéquate;0
dépassés;1;dépasser;0
procréant;1;procréer;0
inflexible;1;inflexible;0
résumant;1;résumer;0
lotion;1;lotion;0
gratos;1;grato;0
tordue;2;tordre;0
antidétonant;1;antidétoner;0
catalytiques;1;catalytique;0
kérosène;8;kérosène;0
toucherais;1;toucherai;0
68km;1;kilomètre;0
tempêtes;1;tempête;0
114km;1;kilomètre;0
océanique;2;océanique;0
atmosphérique;2;atmosphérique;0
anoa;2;anoa;0
inversant;1;inverser;0
mick;3;mick;0
alexa;3;alexa;0
san;2;san;0
sapeur;2;sapeur;0
soufflé;1;souffler;0
vecteur;1;vecteur;0
obstacles;1;obstacle;0
fusillé;1;fusiller;0
armoiries;1;armoirie;0
actionnaire;1;actionnair;0
décidés;1;décidé;0
contactez;1;contacter;0
chieur;1;chieur;0
vétéran;1;vétéran;0
raffinée;2;raffiner;0
italiens;1;italien;0
simplifions;1;simplifion;0
noeud;6;noeud;0
métaphoriquement;5;métaphoriquemer;0
siphonné;1;siphonner;0
c6h8o7;1;;0
citrique;1;citrique;0
transverses;1;transverse;0
espacées;2;espacer;0
1m20;2;;0
1m63;1;;0
déclenche;1;déclenche;0
tacite;1;tacite;0
assiduité;1;assiduité;0
torturiez;1;torturer;0
reconsidéré;2;reconsidérer;0
grèce;3;grèc;0
manny;1;manny;0
dakota;1;dakota;0
shearcroft;1;shearcroft;0
productif;1;productif;0
mentos;1;mento;0
écope;1;écope;0
perturbation;1;perturbation;0
texans;1;texan;0
emportés;1;emporté;0
pacte;11;pacte;0
lesbiennes;1;lesbien;0
texanes;2;texan;0
pygopagus;1;pygopagus;0
diraient;2;dire;0
illeopagus;1;illeopagus;0
conjointes;3;conjoint;0
siamoises;6;siamois;0
naissances;3;naissance;0
hermaphrodites;1;hermaphrodite;0
charognards;4;charognard;0
dispersé;1;disperser;0
repérées;1;repérer;0
pétroliers;1;pétrolier;0
vents;1;vent;0
soutenus;1;soutenir;0
rafales;1;rafale;0
vertébrales;2;vertébral;0
versa;4;verser;0
bizarreries;1;bizarrerie;0
enveloppées;5;envelopper;0
mite;1;mite;0
genus;1;genus;0
ameronothrus;1;ameronothrus;0
foins;1;foin;0
envolées;2;envoler;0
enveloppés;2;enveloppé;0
médium;17;médium;0
cirques;3;cirque;0
foraines;1;forain;0
tzigane;1;tzigane;0
parleront;1;parler;0
foraine;2;forain;0
panhandle;1;panhandle;0
rejoindra;1;rejoindre;0
waco;2;waco;0
sillonne;1;sillonn;0
infantile;1;infantile;0
owen;13;owen;0
hicks;2;hick;0
dell;1;dell;0
sévices;1;sévice;0
muir;5;muir;0
couvertes;2;couverte;0
personnalités;2;personnalité;0
enverriez;1;envoyer;0
katharine;1;katharine;0
hepburn;1;hepburn;0
wanda;10;wanda;0
énervez;1;énerver;0
buck;9;buck;0
éventreur;1;éventreur;0
russkof;1;russkof;0
lavalle;3;lavalle;0
moosejaw;6;moosejaw;0
canadiens;1;canadien;0
baraque;3;baraqu;0
tilté;1;tilter;0
tiltez;1;tilter;0
lexique;1;lexiqu;0
syncopé;1;syncoper;0
ressorts;2;ressort;0
écroule;3;écroul;0
jongleuses;1;jongleur;0
forain;1;forain;0
travailleraient;1;travailler;0
bingham;3;bingham;0
manquées;1;manquée;0
petersburg;1;petersburg;0
pèquenauds;1;pèquenaud;0
recettes;3;recette;0
génétiquement;1;génétiquement;0
capitum;1;capitum;0
jonglaient;1;jonglaient;0
machettes;1;machette;0
craie;4;craie;0
planchers;1;plancher;0
ignifugeant;1;ignifuger;0
cosmétique;1;cosmétique;0
fard;1;fard;0
constipé;1;constiper;0
bavures;1;bavure;0
inclinaisons;1;inclinaison;0
jumelle;1;jumeau;0
clavier;3;clavier;0
droitière;1;droitier;0
itinérante;1;itinérant;0
pérégrin;2;pérégrin;0
moutons;1;mouton;0
éradication;1;éradication;0
polyélectrolyte;1;polyélectrolyte;0
polyvinylpyrolidone;1;polyvinylpyrolidone;0
gel;5;gel;0
santal;2;santal;0
lisse;3;lisse;0
webcam;2;webcam;0
complémentaires;1;complémentaire;0
joués;1;jouer;0
recommandé;2;recommander;0
mp3;1;;0
kings;1;kings;0
leon;1;leon;0
maroon;1;maroon;0
déroutante;1;déroutant;0
alibis;3;alibi;0
imparti;1;impartir;0
attaquées;3;attaquer;0
envisageable;1;envisageable;0
séquelles;2;séquelle;0
entrechoquées;1;entrechoquer;0
cortez;1;cortez;0
vaincu;1;vaincre;0
aztèques;2;aztèque;0
rapporta;1;rapporter;0
clément;1;clément;0
vii;1;vii;0
boris;9;boris;0
natasha;5;natasha;0
fraîches;2;fraîche;0
explosez;1;exploser;0
tranchants;1;tranchant;0
cône;1;cône;0
glacé;2;glacer;0
bottons;1;botton;0
bozo;1;bozo;0
massacrons;2;massacron;0
amusants;1;amusant;0
anarchistes;1;anarchiste;0
géants;2;géant;0
tumbles;2;tumble;0
merveilles;4;merveille;0
sensationnelle;1;sensationnel;0
défiant;1;défier;0
saluez;2;saluer;0
matos;2;matos;0
immobile;2;immobile;0
tranchantes;2;tranchante;0
triomphale;1;triomphal;0
palpitant;3;palpiter;0
moya;1;moyer;0
lyubov;2;lyubov;0
exclame;1;exclame;0
borgne;1;borgne;0
composante;3;composant;0
brave;3;brave;0
coordination;2;coordination;0
buckie;1;buckie;0
haltère;1;haltèr;0
cognées;2;cognée;0
norman;1;norman;0
gluck;1;gluck;0
marcel;1;marcel;0
anomalos;1;anomalo;0
longitudinales;1;longitudinal;0
distales;2;distal;0
étirement;2;étiremer;0
cuboïdes;4;cuboïde;0
torturées;2;torturer;0
restreignent;1;restreindre;0
commenciez;2;commencer;0
wilhelm;1;wilhelm;0
conrad;1;conrad;0
applaudissements;1;applaudissement;0
indéniablement;2;indéniablement;0
viseriez;1;viser;0
filet;7;filet;0
assassinées;1;assassiner;0
requise;1;requérir;0
pérégrins;3;pérégrin;0
rentrerez;2;rentrer;0
bonius;1;boniu;0
maximus;1;maximus;0
relief;1;relief;0
intrépide;1;intrépide;0
funambulisme;1;funambulisme;0
récupèrent;2;récupérer;0
fuira;2;fuir;0
plaquer;1;plaquer;0
horizon;2;horizon;0
palet;4;palet;0
interceptez;2;intercepter;0
aveugle;14;aveugle;0
intercepte;1;intercept;0
pénalité;2;pénalité;0
méconduite;1;méconduire;0
esquintée;1;esquintée;0
foreuse;2;foreus;0
perpendiculaire;1;perpendiculaire;0
attendes;1;attende;0
orbite;2;orbite;0
ramenons;2;ramenon;0
payton;2;payton;0
perotta;25;perotta;0
travaillerai;2;travailler;0
criminologie;3;criminologie;0
placerait;2;placer;0
dormantes;1;dormant;0
moustique;3;moustiqu;0
anophèles;1;anophèle;0
noyant;1;noyant;0
pourchasser;2;pourchasser;0
prompt;1;prompt;0
affable;1;affable;0
grimacer;1;grimacer;0
reparlez;1;reparler;0
grimacé;1;grimacer;0
régulièrement;2;régulièrement;0
withers;1;wither;0
volontaires;2;volontaire;0
crosses;1;crosse;0
croisées;4;croisée;0
assistiez;1;assister;0
albie;6;albie;0
saignent;3;saigner;0
alvéole;1;alvéole;0
craquée;1;craquer;0
stimule;3;stimul;0
infestée;1;infester;0
désionisée;2;désioniser;0
transparente;2;transparent;0
gelant;2;geler;0
antigel;2;antigel;0
patinoires;2;patinoire;0
pointer;1;pointer;0
indestructible;2;indestructible;0
bagarré;1;bagarré;0
botté;1;botté;0
herrin;6;herrin;0
écarté;2;écarter;0
patinoire;4;patinoir;0
bratton;2;bratton;0
puck;3;puck;0
largue;1;largue;0
inculpe;3;inculpe;0
réessayons;2;réessayon;0
contusionnée;1;contusionner;0
louper;1;louper;0
verbale;1;verbal;0
mama;2;mamma;0
démantelée;1;démanteler;0
fouilleront;1;fouiller;0
glissant;3;glisser;0
signifiante;1;signifiant;0
surfaceuse;2;surfaceus;0
étalées;1;étaler;0
aboiements;1;aboiement;0
assuriez;1;assurer;0
échecs;3;échec;0
uniformes;2;uniforme;0
conformément;1;conformément;0
giflerait;1;gifler;0
clins;2;clin;0
cligner;1;cligner;0
chauffer;2;chauffer;0
survivrez;1;survivre;0
luc;8;luc;0
robitaille;5;robitaill;0
protèges;1;protège;0
vitres;2;vitre;0
remontes;1;remonte;0
hallucination;11;hallucination;0
préalables;1;préalable;0
idolâtre;2;idolâtre;0
enfoui;2;enfoui;0
sitôt;1;sitôt;0
aiguillés;1;aiguillé;0
brio;2;brio;0
signalés;1;signaler;0
firedawgs;2;firedawg;0
égarez;1;égarer;0
intervenus;1;intervenu;0
bijouterie;2;bijouterie;0
fralic;1;fralic;0
anéanti;1;anéantir;0
habileté;1;habileter;0
douceur;4;douceur;0
luciano;1;luciano;0
entropie;1;entropie;0
subatomique;1;subatomique;0
ravisseur;4;ravisseur;0
taffet;42;taffet;0
kurland;2;kurland;0
rapprochait;2;rapprocher;0
parfaits;1;parfait;0
couronneront;1;couronner;0
cocky;4;cocky;0
sw5;2;;0
boundary;2;boundary;0
recevrez;2;recevoir;0
trimballant;1;trimballer;0
électrocuté;6;électrocuter;0
progressez;1;progresser;0
renverser;3;renverser;0
exigé;1;exigé;0
brouilleur;3;brouilleur;0
phonèmes;1;phonème;0
répétant;2;répéter;0
ondulation;1;ondulation;0
fourier;1;fourier;0
graphiquement;1;graphiquement;0
codage;1;codage;0
compresser;1;compresser;0
goélands;2;goéland;0
rapprochés;1;rapproché;0
grogniez;1;grogner;0
ressaisissez;1;ressaisir;0
crocheter;2;crocheter;0
verrou;4;verrou;0
crocheté;2;crocheter;0
manchette;1;manchette;0
trentenaire;1;trentenaire;0
fléchir;1;fléchir;0
tanner;1;tanner;0
sebastian;1;sebastian;0
borne;2;borne;0
verrouillée;1;verrouiller;0
diffusion;2;diffusion;0
récepteur;1;récepteur;0
refuserez;1;refuser;0
examinerez;1;examiner;0
